335 0
301 0
284 0
402 0
292 0
306 0
434 0
385 0
288 0
275 0
321 0
295 0
307 0
270 0
280 0
284 0
362 0
301 0
295 0
303 0
289 0
288 0
326 0
456 0
330 0
349 0
345 0
319 0
449 0
297 0
318 0
562 0
322 0
470 0
292 0
321 0
380 0
342 0
285 0
300 0
680 0
308 0
363 0
351 0
348 0
322 0
310 0
337 0
300 0
379 0
285 0
341 0
293 0
297 0
366 0
339 0
313 0
303 0
285 0
297 0
293 0
293 0
313 0
287 0
313 0
290 0
282 0
295 0
425 0
308 0
286 0
394 0
297 0
281 0
416 0
280 0
341 0
291 0
342 0
305 0
332 0
315 0
316 0
308 0
292 0
297 0
297 0
286 0
332 0
282 0
310 0
297 0
434 0
295 0
302 0
311 0
302 0
294 0
395 0
364 0
