600 0
602 0
599 0
631 0
603 0
603 0
609 0
628 0
630 0
605 0
594 0
590 0
874 0
601 0
600 0
593 0
680 0
810 0
605 0
642 0
602 0
636 0
813 0
738 0
613 0
600 0
626 0
597 0
655 0
608 0
638 0
663 0
651 0
669 0
632 0
635 0
641 0
604 0
628 0
656 0
660 0
595 0
612 0
590 0
680 0
603 0
695 0
603 0
637 0
608 0
598 0
713 0
603 0
737 0
601 0
595 0
620 0
618 0
630 0
633 0
625 0
609 0
632 0
605 0
607 0
613 0
719 0
761 0
617 0
612 0
608 0
615 0
603 0
668 0
631 0
599 0
675 0
641 0
605 0
604 0
631 0
614 0
617 0
637 0
601 0
603 0
678 0
662 0
702 0
628 0
627 0
608 0
637 0
612 0
601 0
627 0
607 0
644 0
624 0
600 0
