625 0
534 0
484 0
480 0
508 0
476 0
452 0
458 0
469 0
618 0
455 0
459 0
678 0
597 0
442 0
434 0
441 0
469 0
443 0
484 0
521 0
487 0
439 0
461 0
490 0
466 0
462 0
470 0
460 0
458 0
445 0
464 0
476 0
441 0
458 0
472 0
449 0
448 0
535 0
450 0
557 0
478 0
550 0
443 0
451 0
655 0
486 0
489 0
446 0
440 0
451 0
516 0
437 0
458 0
477 0
435 0
462 0
470 0
470 0
443 0
483 0
464 0
585 0
493 0
463 0
436 0
442 0
442 0
439 0
443 0
475 0
492 0
434 0
487 0
432 0
425 0
446 0
440 0
505 0
441 0
663 0
484 0
469 0
467 0
453 0
463 0
601 0
682 0
521 0
437 0
453 0
448 0
561 0
449 0
599 0
447 0
446 0
451 0
444 0
487 0
