269 0
208 0
214 0
214 0
202 0
206 0
229 0
209 0
296 0
199 0
208 0
214 0
199 0
198 0
215 0
210 0
196 0
253 0
206 0
205 0
207 0
218 0
199 0
214 0
217 0
219 0
210 0
296 0
201 0
204 0
306 0
199 0
199 0
202 0
205 0
228 0
206 0
193 0
203 0
194 0
207 0
206 0
209 0
284 0
199 0
220 0
197 0
209 0
202 0
194 0
212 0
378 0
215 0
208 0
207 0
391 0
213 0
199 0
217 0
323 0
200 0
211 0
216 0
200 0
198 0
213 0
207 0
201 0
210 0
199 0
199 0
306 0
199 0
205 0
213 0
291 0
212 0
211 0
333 0
223 0
212 0
198 0
225 0
202 0
249 0
200 0
223 0
220 0
231 0
323 0
235 0
214 0
224 0
202 0
210 0
207 0
239 0
212 0
204 0
205 0
