622 0
379 0
587 0
380 0
371 0
469 0
425 0
391 0
369 0
369 0
391 0
470 0
376 0
375 0
457 0
368 0
414 0
382 0
388 0
445 0
375 0
381 0
442 0
390 0
389 0
374 0
379 0
492 0
399 0
437 0
409 0
454 0
359 0
376 0
370 0
407 0
450 0
449 0
440 0
442 0
362 0
360 0
445 0
399 0
360 0
362 0
437 0
434 0
359 0
447 0
387 0
419 0
376 0
356 0
383 0
402 0
381 0
399 0
387 0
417 0
440 0
379 0
405 0
506 0
375 0
448 0
388 0
495 0
396 0
491 0
407 0
635 0
394 0
394 0
377 0
437 0
396 0
485 0
415 0
522 0
560 0
368 0
373 0
356 0
432 0
387 0
386 0
433 0
545 0
387 0
549 0
465 0
389 0
580 0
376 0
351 0
422 0
416 0
491 0
380 0
