579 0
600 0
564 0
566 0
533 0
525 0
749 0
540 0
522 0
535 0
524 0
715 0
522 0
566 0
543 0
536 0
537 0
539 0
538 0
543 0
555 0
678 0
531 0
526 0
539 0
536 0
545 0
543 0
530 0
540 0
648 0
523 0
517 0
601 0
676 0
570 0
604 0
571 0
507 0
545 0
518 0
546 0
574 0
590 0
676 0
640 0
560 0
630 0
622 0
646 0
554 0
603 0
554 0
538 0
549 0
534 0
535 0
525 0
519 0
547 0
534 0
551 0
555 0
528 0
537 0
588 0
548 0
522 0
749 0
578 0
558 0
546 0
549 0
544 0
703 0
525 0
582 0
536 0
540 0
528 0
533 0
524 0
532 0
531 0
523 0
543 0
572 0
518 0
518 0
551 0
566 0
536 0
597 0
533 0
524 0
565 0
618 0
509 0
534 0
571 0
